"Year","INSTNM","STABBR","REGION","ADM_RATE","UGDS","COSTT4_A","MD_EARN_WNE_P10","MD_EARN_WNE_P6","DEBT_MDN_SUPP","RPY_3YR_RT_SUPP","LO_INC_RPY_3YR_RT_SUPP","MD_INC_RPY_3YR_RT_SUPP","HI_INC_RPY_3YR_RT_SUPP","C150_4_POOLED_SUPP","C200_4_POOLED_SUPP","RET_FT4_POOLED_SUPP","isNCF"
"2020","University of Michigan-Dearborn","MI",3,0.7797,6965,"19694",48600,37600,"17500",0.4680379747,0.4023591088,0.5048859935,0.5610098177,0.5534,0.5794,0.7956,FALSE
"2020","University of Michigan-Flint","MI",3,0.6626,5343,"20991",40600,32500,"19000",0.4095394737,0.3364902507,0.4636614535,0.5039164491,0.4513,0.4419,0.7482,FALSE
"2020","Mid Michigan College","MI",3,,2700,"12571",27700,24700,"7448",0.3522917364,0.2624407583,0.450867052,0.504587156,,,,FALSE
"2020","Monroe County Community College","MI",3,,2092,"8999",32100,26600,"5715",0.3378702962,0.2350486787,0.434375,0.5428571429,,,,FALSE
"2020","Montcalm Community College","MI",3,,1267,"11858",27900,22600,"7827",0.4593908629,0.3733624454,0.5533596838,0.6623376623,,,,FALSE
"2020","Muskegon Community College","MI",3,,3225,"9084",28500,24600,"5490",0.3507925569,0.2286348502,0.5130890052,0.6369047619,,,,FALSE
"2020","North Central Michigan College","MI",3,,1270,"9739",26400,23200,"5500",0.4345991561,0.3421052632,0.5327102804,0.6582278481,,,,FALSE
"2020","Northern Michigan University","MI",3,0.6574,6722,"22224",35500,28500,"15000",0.5671675264,0.4578544061,0.596948506,0.6613636364,0.4787,0.5074,0.7641,FALSE
"2020","Northwestern Michigan College","MI",3,,3238,"14492",30000,24800,"8446",0.4320570571,0.3284379172,0.5230224321,0.6771159875,0.212,,0.8636,FALSE
"2020","Northwood University","MI",3,0.6754,2744,"39922",48900,41200,"18500",0.5447641886,0.4378109453,0.5513812155,0.7162162162,0.5198,0.5873,0.7586,FALSE
"2020","Oakland Community College","MI",3,,11067,"8399",30600,24900,"5500",0.2048988718,0.1597951681,0.3197452229,0.4548238897,,,,FALSE
"2020","Oakland University","MI",3,0.8391,15476,"21231",43100,36000,"18500",0.5264081931,0.4293193717,0.5341941655,0.6258292791,0.5062,0.507,0.765,FALSE
"2020","Olivet College","MI",3,0.7131,986,"39971",38400,29400,"14000",0.552957359,0.4384615385,0.5992366412,0.6390243902,0.5039,0.4907,0.6179,FALSE
"2020","Port Huron Cosmetology College","MI",3,,47,"not reported",21100,13100,"7667",0.3191489362,,,,,,,FALSE
"2020","Kuyper College","MI",3,0.6807,158,"29551",28600,27200,"18125",0.6844660194,0.5138888889,0.756097561,0.8076923077,0.5536,0.479,0.7097,FALSE
"2020","Ross Medical Education Center-Lansing","MI",3,,105,"not reported",24100,21700,"9099",0.3177172061,0.2752808989,0.4117647059,0.5873015873,,,,FALSE
"2020","Ross Medical Education Center-Madison Heights","MI",3,,173,"not reported",25000,21800,"9499",0.3016591252,0.2569721116,0.4094827586,0.5222222222,,,,FALSE
"2020","Ross Medical Education Center-Flint","MI",3,,128,"not reported",21200,19000,"9500",0.2767894084,0.2214983713,0.4092920354,0.6178861789,,,,FALSE
"2020","Sacred Heart Major Seminary","MI",3,1,272,"not reported",,,"-999",,,,,,,,FALSE
"2020","Saginaw Valley State University","MI",3,0.7739,7431,"20893",39300,32500,"19500",0.4904401956,0.3580683157,0.5312298777,0.6198877306,0.4131,0.4342,0.7586,FALSE
"2020","Schoolcraft College","MI",3,,8776,"10187",32700,27500,"5501",0.2994841162,0.2121212121,0.4049217002,0.5240083507,0.1578,,,FALSE
"2020","Siena Heights University","MI",3,0.686,2035,"37423",42000,39500,"14344",0.5288350634,0.4119278779,0.5680751174,0.6871657754,0.4271,0.425,0.7042,FALSE
"2020","St Clair County Community College","MI",3,,2459,"9204",30000,25600,"6188",0.4111041797,0.3055555556,0.5176908752,0.5072992701,,,,FALSE
"2020","Southwestern Michigan College","MI",3,,1522,"14979",28000,23000,"6500",0.2943820225,0.2147727273,0.4268292683,0.5039370079,,,,FALSE
"2020","Specs Howard School of Media Arts","MI",3,,526,"not reported",29000,25200,"9500",0.328440367,0.253030303,0.4015151515,0.5120481928,,,,FALSE
"2020","Spring Arbor University","MI",3,0.7093,1671,"39277",41000,34100,"23900",0.5755813953,0.3955026455,0.6310559006,0.7574552684,0.5826,0.5435,0.7927,FALSE
"2020","Michigan Career and Technical Institute","MI",3,,218,"14446",22900,15000,"-999",,,,,,,,FALSE
"2020","Finlandia University","MI",3,0.3203,405,"33565",32400,26800,"10000",0.5250596659,0.3904761905,0.6739130435,0.6338028169,0.3008,0.2565,0.4286,FALSE
"2020","Western Michigan University-Thomas M. Cooley Law School","MI",3,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Twin City Beauty College","MI",3,,272,"not reported",16200,14100,"5500",0.3959731544,0.351758794,,,,,,FALSE
"2020","Walsh College","MI",3,,782,"not reported",60400,49200,"13031",0.6682316119,0.5803278689,0.7064676617,0.8120300752,,,,FALSE
"2020","Washtenaw Community College","MI",3,,10138,"7961",29200,25400,"7173",0.3183791606,0.2491638796,0.437944664,0.4622222222,,,,FALSE
"2020","Wayne County Community College District","MI",3,,9905,"10554",24900,19900,"6863",0.1745424094,0.1569430711,0.2577903683,0.3393665158,,,,FALSE
"2020","Wayne State University","MI",3,0.7115,17114,"23848",40800,32600,"17250",0.3829056375,0.3174770965,0.4239431055,0.5410999409,0.4676,0.4281,0.7978,FALSE
"2020","West Shore Community College","MI",3,,749,"9263",28500,22700,"5500",0.3798076923,0.30078125,0.4959349593,0.5405405405,,,,FALSE
"2020","Paul Mitchell the School-Grand Rapids","MI",3,,96,"not reported",,,"8327",,,,,,,,FALSE
"2020","Western Michigan University","MI",3,0.811,17519,"24825",45000,32300,"20250",0.5560807907,0.4377457405,0.5618717504,0.6582616434,0.517,0.5776,0.7906,FALSE
"2020","Western Theological Seminary","MI",3,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Wright Beauty Academy","MI",3,,51,"not reported",16300,13900,"6133",,,,,,,,FALSE
"2020","Academy College","MN",4,,94,"34767",33500,29000,"23459",0.4142857143,0.2840909091,,,,,,FALSE
"2020","Alexandria Technical & Community College","MN",4,,1358,"17863",38500,35400,"9000",0.6855506047,0.5232,0.7524590164,0.8660714286,,,,FALSE
"2020","American Indian OIC Inc","MN",4,,37,"not reported",,13100,"-999",,,,,,,,FALSE
"2020","Anoka Technical College","MN",4,,1523,"16660",40400,35100,"9500",0.4787806336,0.3424657534,0.5629770992,0.7545787546,,,,FALSE
"2020","Anoka-Ramsey Community College","MN",4,,5266,"15291",38100,32400,"8926",0.4837640822,0.3371428571,0.5498154982,0.6133796699,,,,FALSE
"2020","Augsburg University","MN",4,0.6896,2311,"51251",46800,38200,"20834",0.6421471173,0.5267175573,0.6582524272,0.7531914894,0.6303,0.5851,0.7442,FALSE
"2020","Riverland Community College","MN",4,,1909,"14089",34200,30600,"9500",0.4734191382,0.3387096774,0.5912897822,0.6846153846,,,,FALSE
"2020","Northwest Technical College","MN",4,,648,"16029",34300,28800,"8054",0.5115712546,0.3807439825,0.6679841897,0.6936936937,,,,FALSE
"2020","Bemidji State University","MN",4,0.6667,4308,"20379",40600,35300,"12500",0.6755239521,0.5674470457,0.7129817444,0.7515842839,0.4631,0.4522,0.7049,FALSE
"2020","Bethany Lutheran College","MN",4,0.7787,599,"36961",34800,29400,"16625",0.7452574526,0.6,0.7529411765,0.8225806452,0.5335,0.5196,0.8139,FALSE
"2020","Bethel University","MN",4,0.7051,2723,"50325",47300,41100,"18250",0.7902869757,0.6626865672,0.7687687688,0.8606658446,0.7343,0.7543,0.8506,FALSE
"2020","Bethel Seminary-St Paul","MN",4,,,"not reported",47300,41100,"18250",0.7902869757,0.6626865672,0.7687687688,0.8606658446,,,,FALSE
"2020","Central Lakes College-Brainerd","MN",4,,1819,"17023",33800,29200,"8250",0.4966442953,0.3711167086,0.5977961433,0.7358490566,,,,FALSE
"2020","Carleton College","MN",4,0.1984,2046,"68835",54200,39500,"12163",0.9233576642,,,0.9337016575,0.9358,0.9375,0.9642,FALSE
"2020","Concordia College at Moorhead","MN",4,0.613,2009,"49256",44500,38200,"23000",0.8486352357,0.7987012987,0.8454746137,0.8637873754,0.7194,0.7341,0.832,FALSE
"2020","Concordia University-Saint Paul","MN",4,0.9689,2760,"31797",49200,39100,"14000",0.6112149533,0.4808743169,0.6149870801,0.7570977918,0.5729,0.5038,0.7055,FALSE
"2020","Dakota County Technical College","MN",4,,2105,"15165",38500,35900,"9500",0.521,0.365097589,0.5967741935,0.7091722595,,,,FALSE
"2020","Martin Luther College","MN",4,0.8926,803,"25570",37300,25900,"15625",0.898089172,0.8039215686,0.9305555556,0.8991596639,0.7094,0.7407,0.8514,FALSE
"2020","Lake Superior College","MN",4,,3279,"16443",38100,31700,"9500",0.4679883003,0.3457090688,0.5808314088,0.6496478873,,,,FALSE
"2020","Cosmetology Careers Unlimited College of Hair Skin and Nails","MN",4,,31,"not reported",21100,18200,"10194",0.298245614,,,,,,,FALSE
"2020","Minnesota State Community and Technical College","MN",4,,3989,"14762",36200,32400,"8750",0.516588733,0.3837312113,0.6176870748,0.7167325428,,,,FALSE
"2020","Minnesota West Community and Technical College","MN",4,,1800,"15168",34700,31000,"9500",0.5202583676,0.4040862656,0.6091205212,0.75,,,,FALSE
"2020","Gustavus Adolphus College","MN",4,0.6616,2229,"55753",51700,41700,"25000",0.8328298087,0.7753623188,0.8373493976,0.845124283,0.7878,0.8152,0.8832,FALSE
"2020","Hamline University","MN",4,0.6715,2077,"49502",49200,39600,"18998",0.7097288676,0.6105527638,0.7250554324,0.7901234568,0.6505,0.6218,0.7929,FALSE
"2020","Hazelden Betty Ford Graduate School of Addiction Studies","MN",4,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Hennepin Technical College","MN",4,,4008,"16741",37000,33100,"10611",0.4510516749,0.3261278195,0.5591872792,0.6937394247,,,,FALSE
"2020","Hibbing Community College","MN",4,,832,"14269",35400,30600,"9403",0.446728972,0.3531300161,0.535483871,0.6715328467,,,,FALSE
"2020","Aveda Institute-Minneapolis","MN",4,,412,"not reported",30100,26400,"6333",0.6092105263,0.5366568915,0.6210045662,0.72,,,,FALSE
"2020","Inver Hills Community College","MN",4,,3063,"14946",41500,33900,"8750",0.4713481285,0.3447470817,0.5291164659,0.6138211382,,,,FALSE
"2020","Itasca Community College","MN",4,,788,"16336",36400,28400,"7904",0.5030229746,0.3623188406,0.6091954023,0.7039473684,,,,FALSE
"2020","Luther Seminary","MN",4,,,"not reported",52300,,"-999",,,,,,,,FALSE
"2020","Macalester College","MN",4,0.4124,2160,"66280",47600,32200,"19432",0.8873786408,,,0.9047619048,0.8844,0.8942,0.9457,FALSE
"2020","South Central College","MN",4,,2306,"14440",36100,30500,"9100",0.5098296199,0.3706563707,0.5850931677,0.6964285714,,,,FALSE
"2020","Minnesota State University-Mankato","MN",4,0.6092,11675,"19883",44900,37200,"15000",0.6992517115,0.5785953177,0.7070330694,0.7612732095,0.4876,0.5173,0.7463,FALSE
"2020","Mayo Clinic College of Medicine and Science","MN",4,,218,"not reported",,60300,"9500",,,,,,,,FALSE
"2020","Mesabi Range College","MN",4,,691,"11747",32500,31300,"8136",0.3982202447,0.3083778966,0.4485981308,0.7177419355,,,,FALSE
"2020","Metropolitan State University","MN",4,0.5379,6768,"21223",48200,42100,"14000",0.5674771358,0.4962272526,0.605945604,0.7211093991,0.3419,0.3899,0.6909,FALSE
"2020","University of Minnesota-Twin Cities","MN",4,0.5187,31451,"26443",51900,41800,"16751",0.7469647492,0.6500476342,0.7574116306,0.7977676882,0.8014,0.7936,0.9296,FALSE
"2020","University of Minnesota-Crookston","MN",4,0.6592,1834,"23374",44800,37200,"13854",0.7010752688,0.6367041199,0.702970297,0.7644787645,0.5078,0.5091,0.6921,FALSE
"2020","Minneapolis Business College","MN",4,,135,"19967",34300,30700,"11868",0.766004415,0.745,0.7597765363,0.8378378378,,,,FALSE
"2020","Minneapolis College of Art and Design","MN",4,0.6263,717,"49327",35400,28500,"20500",0.6632911392,0.6226415094,0.6618705036,0.6933333333,0.6219,0.6339,0.8277,FALSE
"2020","Minneapolis Community and Technical College","MN",4,,5764,"17778",33200,28200,"11000",0.3077040195,0.239957939,0.4542586751,0.5577981651,,,,FALSE
"2020","Herzing University-Minneapolis","MN",4,0.94,435,"26871",37800,27900,"12695",0.3041105434,0.2450605481,0.4267029973,0.5948103792,0.6957,,0.5,FALSE
"2020","Minnesota School of Cosmetology-Woodbury Campus","MN",4,,143,"not reported",25900,21200,"9500",0.4779005525,0.375,0.5196078431,0.75,,,,FALSE
"2020","University of Minnesota-Duluth","MN",4,0.7432,9108,"24300",47200,38500,"15750",0.7529043789,0.6635294118,0.7510548523,0.7885662432,0.5905,0.6123,0.779,FALSE
"2020","University of Minnesota-Morris","MN",4,0.6279,1488,"23844",40700,33700,"13000",0.7281976744,0.6335403727,0.7470817121,0.7666666667,0.6211,0.6533,0.7896,FALSE
"2020","Model College of Hair Design","MN",4,,80,"not reported",23000,20500,"6635",0.6161616162,0.4431818182,,,,,,FALSE
"2020","Minnesota State University Moorhead","MN",4,0.6025,4572,"21414",40600,34400,"15690",0.6639955789,0.5365853659,0.7101980924,0.725210084,0.4781,0.4405,0.7311,FALSE
"2020","North Hennepin Community College","MN",4,,4811,"14176",40000,33200,"9500",0.4334582943,0.3154788924,0.5194805195,0.6406480118,,,,FALSE
"2020","National American University-Roseville","MN",4,,135,"20214",34500,28200,"12902",0.2421296296,0.1932859644,0.3636022514,0.5,0.082,,,FALSE
"2020","Normandale Community College","MN",4,,7043,"16686",39400,32900,"8250",0.4898917705,0.3709677419,0.5637065637,0.6255625563,,,,FALSE
"2020","North Central University","MN",4,0.9004,921,"34813",34600,28000,"18904",0.6818181818,0.5497630332,0.7034482759,0.7692307692,0.4737,0.482,0.7637,FALSE
"2020","Northland Community and Technical College","MN",4,,2293,"15066",39400,32100,"9220",0.544863987,0.4204081633,0.6380952381,0.7311557789,,,,FALSE
"2020","University of Northwestern-St Paul","MN",4,0.9262,1818,"43056",38500,33900,"18750",0.7639215686,0.6106870229,0.7627737226,0.8516129032,0.6254,0.6436,0.8007,FALSE
"2020","Northwestern Health Sciences University","MN",4,,91,"24069",39900,36700,"8880",0.6038961039,0.5230769231,0.6875,0.6341463415,,,,FALSE
"2020","Oak Hills Christian College","MN",4,0.3671,94,"29782",28800,21800,"10500",0.54,0.4,,,0.52,0.2051,0.4,FALSE
"2020","Pine Technical & Community College","MN",4,,731,"14536",32000,29900,"10669",0.399688958,0.3317191283,0.4790419162,0.6349206349,,,,FALSE
"2020","Rainy River Community College","MN",4,,157,"13283",28100,24500,"7559",0.3452380952,0.25,0.488372093,,,,,FALSE
"2020","Rochester Community and Technical College","MN",4,,4045,"18167",37600,31800,"9500",0.5068065797,0.3624203822,0.5729684909,0.7026666667,,,,FALSE
"2020","College of Saint Benedict","MN",4,0.8338,1782,"57350",52600,41200,"24488",0.8978007762,0.8414634146,0.9053030303,0.9039812646,0.8098,0.8518,0.8797,FALSE
"2020","St Cloud Technical and Community College","MN",4,,3806,"13426",39100,34100,"8250",0.524024024,0.4056847545,0.6087768441,0.6540084388,,,,FALSE
"2020","Saint Cloud State University","MN",4,0.862,8983,"19401",44200,36200,"14250",0.6621996303,0.5311860941,0.7021462987,0.735463826,0.4438,0.4628,0.6922,FALSE
"2020","Saint Johns University","MN",4,0.797,1667,"56340",60600,45200,"23250",0.8587731812,0.776119403,0.8160377358,0.8933649289,0.7476,0.7863,0.8747,FALSE
"2020","Saint Mary's University of Minnesota","MN",4,0.9147,1409,"45203",47800,38300,"17776",0.693877551,0.4826254826,0.6961722488,0.8279301746,0.5949,0.6124,0.7993,FALSE
"2020","St Olaf College","MN",4,0.4991,3022,"58330",50400,37700,"20000",0.8898776418,0.8269230769,0.8719723183,0.9130434783,0.8714,0.8791,0.9135,FALSE
"2020","Crown College","MN",4,0.5507,844,"38950",35100,30300,"18500",0.6275071633,0.4811715481,0.6701030928,0.7619047619,0.5933,0.5345,0.7179,FALSE
"2020","The College of Saint Scholastica","MN",4,0.6618,2457,"48464",51400,44900,"16608",0.7189988623,0.6186770428,0.7338582677,0.7881773399,0.6812,0.6807,0.8011,FALSE
"2020","University of St Thomas","MN",4,0.8039,6344,"52824",56800,45400,"21460",0.7940258582,0.6639566396,0.7844408428,0.8369132856,0.7707,0.7671,0.8707,FALSE
"2020","Empire Beauty School-Bloomington","MN",4,,132,"not reported",20700,16200,"7979",0.2255125285,0.1964549483,0.2875,0.4634146341,,,,FALSE
"2020","St Catherine University","MN",4,0.7325,3238,"48123",49200,42700,"21000",0.6588337685,0.6013363029,0.6463262765,0.7621440536,0.5467,0.6626,0.7955,FALSE
"2020","Rasmussen College-Minnesota","MN",4,,4016,"22517",32600,27500,"10923",0.3513632366,0.2731128075,0.4473871312,0.6050240513,0.3761,0.1524,,FALSE
"2020","Saint Paul College","MN",4,,5295,"17050",32300,26600,"9500",0.3017739685,0.2349206349,0.4790748899,0.5805471125,,,,FALSE
"2020","Southwest Minnesota State University","MN",4,0.6034,2022,"20269",37600,33100,"13775",0.6593557231,0.5113402062,0.7177700348,0.755,0.4541,0.473,0.6185,FALSE
"2020","Summit Academy Opportunities Industrialization Center","MN",4,,384,"not reported",17900,15600,"-999",,,,,,,,FALSE
"2020","United Theological Seminary of the Twin Cities","MN",4,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Vermilion Community College","MN",4,,447,"15721",37500,28900,"5500",0.6193415638,0.4176470588,0.6741573034,0.7971014493,,,,FALSE
"2020","Dunwoody College of Technology","MN",4,0.6994,1294,"28345",52800,40400,"12000",0.5997993982,0.472061657,0.6736842105,0.8341968912,0.6035,,,FALSE
"2020","Ridgewater College","MN",4,,2640,"16141",33300,29800,"8750",0.5834940224,0.4354986276,0.6706706707,0.7325349301,,,,FALSE
"2020","Minnesota State College Southeast","MN",4,,1205,"17705",35400,31700,"9500",0.4953012714,0.38125,0.5949152542,0.6911196911,,,,FALSE
"2020","Winona State University","MN",4,0.6572,7052,"21418",44700,38400,"17000",0.7536572623,0.6233595801,0.7558685446,0.807606264,0.6226,0.5942,0.7799,FALSE
"2020","Mitchell Hamline School of Law","MN",4,,,"not reported",84200,,"-999",,,,,,,,FALSE
"2020","Century College","MN",4,,7455,"14880",38000,31100,"10105",0.4611675564,0.3335511271,0.573897497,0.6498127341,,,,FALSE
"2020","Alcorn State University","MS",5,0.8931,3106,"23966",31100,23100,"20037",0.3536067893,0.3351416516,0.4119318182,0.4454545455,0.3634,0.3324,0.7351,FALSE
"2020","Belhaven University","MS",5,0.5161,2220,"34614",37300,31700,"18841",0.4613596746,0.378435518,0.4877126654,0.7235772358,0.4817,0.4299,0.6458,FALSE
"2020","Blue Mountain College","MS",5,0.9293,618,"22226",31400,28600,"10000",0.5714285714,0.4298245614,0.7204301075,0.6315789474,0.5541,0.535,0.6851,FALSE
"2020","Chris Beauty College","MS",5,,106,"not reported",18000,14100,"-999",,,,,,,,FALSE
"2020","Coahoma Community College","MS",5,,1500,"7430",19500,16400,"-999",,,,,,,,FALSE
"2020","Antonelli College-Jackson","MS",5,,193,"26749",20300,17700,"13073",0.2574457345,0.2459016393,0.3146067416,0.5588235294,,,,FALSE
"2020","Copiah-Lincoln Community College","MS",5,,2345,"9934",27400,21300,"3945",0.4154929577,0.3534946237,0.5227272727,0.7837837838,,,,FALSE
"2020","Delta Beauty College","MS",5,,15,"not reported",15900,,"4750",,,,,,,,FALSE
"2020","Delta State University","MS",5,0.8519,2269,"19306",33700,29100,"14250",0.5229960578,0.4401709402,0.6235955056,0.7043478261,0.3903,0.365,0.6929,FALSE
"2020","East Central Community College","MS",5,,1958,"10875",28700,23100,"4500",0.3396057348,0.2639225182,0.5314009662,0.6144578313,,,,FALSE
"2020","East Mississippi Community College","MS",5,,3232,"12748",24900,21200,"6114",0.3537708693,0.3250270856,0.4365384615,0.5513513514,,,,FALSE
"2020","Fosters Cosmetology College","MS",5,,27,"not reported",,,"9500",,,,,,,,FALSE
"2020","Academy of Hair Design-Grenada","MS",5,,42,"not reported",16200,17100,"6500",,,,,,,,FALSE
"2020","Hinds Community College","MS",5,,9501,"9575",26600,21100,"5375",0.3314321926,0.296146863,0.412462908,0.601744186,,,,FALSE
"2020","Holmes Community College","MS",5,,4690,"10898",28300,22600,"5310",0.335262904,0.2955635492,0.4433656958,0.6770833333,,,,FALSE
"2020","Itawamba Community College","MS",5,,4238,"11185",27500,22600,"5397",0.376651196,0.3247126437,0.5027322404,0.6158536585,,,,FALSE
"2020","Jackson State University","MS",5,0.6893,5305,"22356",30000,25100,"23000",0.3866116905,0.3828608667,0.384516129,0.4336917563,0.3805,0.4221,0.5789,FALSE
"2020","Jones County Junior College","MS",5,,3876,"10612",27200,21400,"5230",0.4540229885,0.4005979073,0.5218978102,0.6237623762,,,,FALSE
"2020","Meridian Community College","MS",5,,3096,"11163",26000,22100,"4250",0.4157407407,0.3476611884,0.5636363636,0.7246376812,,,,FALSE
